FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_DIGESTION_DATE,FSS_PCB_204_REC,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,PCB204Recov,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_PEAKHRI,TSR_HRIID
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.136999994516373,,N/A,,HALE,,,,0.136999994516373,0.183621495962143,,,0.136999994516373,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.136999994516373,PCB153+132,N/A,HALE,1997-12-17T00:00:00Z,0.136999994516373,0.183621495962143,,,0.136999994516373,,3162
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,1.18900001049042,,50-29-3,,HALE,,,,1.18900001049042,1.59362018108368,,,1.18900001049042,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,1.18900001049042,50-29-3,50-29-3,HALE,1997-12-17T00:00:00Z,1.18900001049042,1.59362018108368,,,1.18900001049042,,3246
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.397000014781952,,N/A,,HALE,,,,0.397000014781952,0.532100260257721,,,0.397000014781952,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.397000014781952,PCB138+158,N/A,HALE,1997-12-17T00:00:00Z,0.397000014781952,0.532100260257721,,,0.397000014781952,,3255
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.112000003457069,,,,HALE,,,,0.112000003457069,0.150113925337791,,,0.112000003457069,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.112000003457069,52663-68-0,,HALE,1997-12-17T00:00:00Z,0.112000003457069,0.150113925337791,,,0.112000003457069,,3313
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.273999989032745,,,,HALE,,,,0.273999989032745,0.367242991924286,,,0.273999989032745,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.273999989032745,35065-29-3,,HALE,1997-12-17T00:00:00Z,0.273999989032745,0.367242991924286,,,0.273999989032745,,3483
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.36599999666214,,5436-43-1,,HALE,,,,0.36599999666214,0.490550875663757,,,0.36599999666214,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.36599999666214,BDE047,5436-43-1,HALE,1997-12-17T00:00:00Z,0.36599999666214,0.490550875663757,,,0.36599999666214,,3490
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.0540000014007092,,,,HALE,,,,0.0540000014007092,0.0723763555288315,,,0.0540000014007092,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.0540000014007092,52663-75-9,,HALE,1997-12-17T00:00:00Z,0.0540000014007092,0.0723763555288315,,,0.0540000014007092,,3608
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.0560000017285347,,N/A,,HALE,,,,0.0560000017285347,0.0750569626688957,,,0.0560000017285347,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.0560000017285347,PCB196+203,N/A,HALE,1997-12-17T00:00:00Z,0.0560000017285347,0.0750569626688957,,,0.0560000017285347,,3625
V97S112,1997-06-19T00:00:00Z,6CMFH026.00,,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-06-21T00:00:00Z,,,,,,,,,,,,,,,,,,0.369526786804199,,1997-12-17T00:00:00Z,1,0.148000001907349,,3268-87-9,,HALE,,,,0.148000001907349,0.198364824056625,,,0.148000001907349,,,1997-06-19T00:00:00Z,6CMFH026.00,1997-06-20T00:00:00Z,1997-06-21T00:00:00Z,S,R,1,V97S112,1997-06-21T00:00:00Z,1997-08-18T00:00:00Z,0,0.369526786804199,1997-12-17T00:00:00Z,1,0,0.148000001907349,3268-87-9,3268-87-9,HALE,1997-12-17T00:00:00Z,0.148000001907349,0.198364824056625,,,0.148000001907349,,4342
V98S001,,ASW003.36,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.551654663085937,,,1,1.53999996185303,,72-55-9,,HALE,,,,1.53999996185303,1.44655275344849,TRUE,TRUE,1.53999996185303,,,,ASW003.36,,,S,R,1,V98S001,,,,0.551654663085937,,1,,1.53999996185303,72-55-9,72-55-9,HALE,,1.53999996185303,1.44655275344849,TRUE,TRUE,1.53999996185303,TRUE,2968
V98S001,,ASW003.36,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.551654663085937,,,1,1.37300002574921,,,,HALE,,,,1.37300002574921,1.28968632221222,TRUE,TRUE,1.37300002574921,,,,ASW003.36,,,S,R,1,V98S001,,,,0.551654663085937,,1,,1.37300002574921,38380-03-9,,HALE,,1.37300002574921,1.28968632221222,TRUE,TRUE,1.37300002574921,TRUE,2996
V98S001,,ASW003.36,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.551654663085937,,,1,0.609000027179718,,75-54-8,,HALE,,,,0.609000027179718,0.572045862674713,TRUE,TRUE,0.609000027179718,,,,ASW003.36,,,S,R,1,V98S001,,,,0.551654663085937,,1,,0.609000027179718,75-54-8,75-54-8,HALE,,0.609000027179718,0.572045862674713,TRUE,TRUE,0.609000027179718,TRUE,3114
V98S001,,ASW003.36,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.551654663085937,,,1,1.52300000190735,,3268-87-9,,HALE,,,,1.52300000190735,1.43058431148529,TRUE,TRUE,1.52300000190735,,,,ASW003.36,,,S,R,1,V98S001,,,,0.551654663085937,,1,,1.52300000190735,3268-87-9,3268-87-9,HALE,,1.52300000190735,1.43058431148529,TRUE,TRUE,1.52300000190735,TRUE,5000
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,0.912000000476837,,N/A,,HALE,,,,0.912000000476837,0.995850622653961,TRUE,TRUE,0.912000000476837,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,,0.912000000476837,PCB58,N/A,HALE,,0.912000000476837,0.995850622653961,TRUE,TRUE,0.912000000476837,TRUE,2009
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,1.07000005245209,,72-55-9,,HALE,,,,1.07000005245209,1.16837739944458,TRUE,TRUE,1.07000005245209,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,,1.07000005245209,72-55-9,72-55-9,HALE,,1.07000005245209,1.16837739944458,TRUE,TRUE,1.07000005245209,TRUE,2968
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,0.945999979972839,,,,HALE,,,,0.945999979972839,1.03297662734985,TRUE,TRUE,0.945999979972839,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,,0.945999979972839,38380-03-9,,HALE,,0.945999979972839,1.03297662734985,TRUE,TRUE,0.945999979972839,TRUE,2996
V98S002,,OSS000.20,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.562674102783203,,,1,0.916000008583069,,3268-87-9,,HALE,,,,0.916000008583069,1.00021839141846,TRUE,TRUE,0.916000008583069,,,,OSS000.20,,,S,R,1,V98S002,,,,0.562674102783203,,1,,0.916000008583069,3268-87-9,3268-87-9,HALE,,0.916000008583069,1.00021839141846,TRUE,TRUE,0.916000008583069,TRUE,5000
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,0.361000001430511,,,,HALE,,,,0.361000001430511,0.45425945520401,TRUE,TRUE,0.361000001430511,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,,0.361000001430511,41464-39-5,,HALE,,0.361000001430511,0.45425945520401,TRUE,TRUE,0.361000001430511,TRUE,2598
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,1.16600000858307,,68961-33-1,,HALE,,,,1.16600000858307,1.46722030639648,TRUE,TRUE,1.16600000858307,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,,1.16600000858307,68961-33-1,68961-33-1,HALE,,1.16600000858307,1.46722030639648,TRUE,TRUE,1.16600000858307,TRUE,2802
V98S003,,NTW132.93,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.27714714050293,,,1,1.02199995517731,,3268-87-9,,HALE,,,,1.02199995517731,1.2860199213028,TRUE,TRUE,1.02199995517731,,,,NTW132.93,,,S,R,1,V98S003,,,,0.27714714050293,,1,,1.02199995517731,3268-87-9,3268-87-9,HALE,,1.02199995517731,1.2860199213028,TRUE,TRUE,1.02199995517731,TRUE,5000
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.41100001335144,,,,HALE,,,,3.41100001335144,2.74527168273926,TRUE,TRUE,3.41100001335144,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,3.41100001335144,35693-99-3,,HALE,,3.41100001335144,2.74527168273926,TRUE,TRUE,3.41100001335144,TRUE,2519
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.31900000572205,,,,HALE,,,,3.31900000572205,2.67122745513916,TRUE,TRUE,3.31900000572205,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,3.31900000572205,41464-40-8,,HALE,,3.31900000572205,2.67122745513916,TRUE,TRUE,3.31900000572205,TRUE,2534
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.86099994182587,,N/A,,HALE,,,,1.86099994182587,1.4977867603302,TRUE,TRUE,1.86099994182587,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.86099994182587,PCB474875,N/A,HALE,,1.86099994182587,1.4977867603302,TRUE,TRUE,1.86099994182587,TRUE,2546
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.30699992179871,,,,HALE,,,,3.30699992179871,2.66156935691834,TRUE,TRUE,3.30699992179871,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,3.30699992179871,41464-39-5,,HALE,,3.30699992179871,2.66156935691834,TRUE,TRUE,3.30699992179871,TRUE,2598
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.01399993896484,,N/A,,HALE,,,,2.01399993896484,1.62092554569244,TRUE,TRUE,2.01399993896484,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.01399993896484,PCB37+4259,N/A,HALE,,2.01399993896484,1.62092554569244,TRUE,TRUE,2.01399993896484,TRUE,2608
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.71199989318848,,N/A,,HALE,,,,2.71199989318848,2.18269610404968,TRUE,TRUE,2.71199989318848,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.71199989318848,PCB4164,N/A,HALE,,2.71199989318848,2.18269610404968,TRUE,TRUE,2.71199989318848,TRUE,2644
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.21499991416931,,N/A,,HALE,,,,2.21499991416931,1.78269612789154,TRUE,TRUE,2.21499991416931,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.21499991416931,PCB74+HEPT,N/A,HALE,,2.21499991416931,1.78269612789154,TRUE,TRUE,2.21499991416931,TRUE,2736
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,6.53499984741211,,,,HALE,,,,6.53499984741211,5.25955724716187,TRUE,TRUE,6.53499984741211,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,6.53499984741211,32598-11-1,,HALE,,6.53499984741211,5.25955724716187,TRUE,TRUE,6.53499984741211,TRUE,2758
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,9.14200019836426,,,,HALE,,,,9.14200019836426,7.35774660110474,TRUE,TRUE,9.14200019836426,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,9.14200019836426,38379-99-6,,HALE,,9.14200019836426,7.35774660110474,TRUE,TRUE,9.14200019836426,TRUE,2768
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,0.940999984741211,,,,HALE,,,,0.940999984741211,0.75734406709671,TRUE,TRUE,0.940999984741211,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,0.940999984741211,68194-05-8,,HALE,,0.940999984741211,0.75734406709671,TRUE,TRUE,0.940999984741211,TRUE,2791
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,0.656000018119812,,68961-33-1,,HALE,,,,0.656000018119812,0.527967810630798,TRUE,TRUE,0.656000018119812,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,0.656000018119812,68961-33-1,68961-33-1,HALE,,0.656000018119812,0.527967810630798,TRUE,TRUE,0.656000018119812,TRUE,2802
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,5.99900007247925,,N/A,,HALE,,,,5.99900007247925,4.82816886901856,TRUE,TRUE,5.99900007247925,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,5.99900007247925,PCB5660,N/A,HALE,,5.99900007247925,4.82816886901856,TRUE,TRUE,5.99900007247925,TRUE,2827
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.04799997806549,,31503-68-1,,HALE,,,,1.04799997806549,0.843460738658905,TRUE,TRUE,1.04799997806549,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.04799997806549,31503-68-1,31503-68-1,HALE,,1.04799997806549,0.843460738658905,TRUE,TRUE,1.04799997806549,TRUE,2852
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,5.19299983978272,,N/A,,HALE,,,,5.19299983978272,4.17947673797607,TRUE,TRUE,5.19299983978272,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,5.19299983978272,PCB90101,N/A,HALE,,5.19299983978272,4.17947673797607,TRUE,TRUE,5.19299983978272,TRUE,2857
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.00399994850159,,N/A,,HALE,,,,2.00399994850159,1.61287724971771,TRUE,TRUE,2.00399994850159,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.00399994850159,PCB99+CHL,N/A,HALE,,2.00399994850159,1.61287724971771,TRUE,TRUE,2.00399994850159,TRUE,2876
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.35999989509583,,,,HALE,,,,2.35999989509583,1.89939641952515,TRUE,TRUE,2.35999989509583,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.35999989509583,60145-20-2,,HALE,,2.35999989509583,1.89939641952515,TRUE,TRUE,2.35999989509583,TRUE,2918
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.69400000572205,,,,HALE,,,,1.69400000572205,1.36338031291962,TRUE,TRUE,1.69400000572205,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.69400000572205,41464-51-1,,HALE,,1.69400000572205,1.36338031291962,TRUE,TRUE,1.69400000572205,TRUE,2936
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.25900006294251,,N/A,,HALE,,,,2.25900006294251,1.81810867786407,TRUE,TRUE,2.25900006294251,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.25900006294251,PCB87115,N/A,HALE,,2.25900006294251,1.81810867786407,TRUE,TRUE,2.25900006294251,TRUE,2956
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.35899996757507,,72-55-9,,HALE,,,,3.35899996757507,2.70342063903809,TRUE,TRUE,3.35899996757507,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,3.35899996757507,72-55-9,72-55-9,HALE,,3.35899996757507,2.70342063903809,TRUE,TRUE,3.35899996757507,TRUE,2968
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.36800003051758,,,,HALE,,,,1.36800003051758,1.10100603103638,TRUE,TRUE,1.36800003051758,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.36800003051758,38411-22-2,,HALE,,1.36800003051758,1.10100603103638,TRUE,TRUE,1.36800003051758,TRUE,2979
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,8.13700008392334,,,,HALE,,,,8.13700008392334,6.54889345169067,TRUE,TRUE,8.13700008392334,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,8.13700008392334,38380-03-9,,HALE,,8.13700008392334,6.54889345169067,TRUE,TRUE,8.13700008392334,TRUE,2996
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.14300000667572,,N/A,,HALE,,,,1.14300000667572,0.919919490814209,TRUE,TRUE,1.14300000667572,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.14300000667572,PCB82+151,N/A,HALE,,1.14300000667572,0.919919490814209,TRUE,TRUE,1.14300000667572,TRUE,3034
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.307000041008,,,,HALE,,,,1.307000041008,1.05191147327423,TRUE,TRUE,1.307000041008,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.307000041008,38380-04-0,,HALE,,1.307000041008,1.05191147327423,TRUE,TRUE,1.307000041008,TRUE,3077
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,5.84700012207031,,,,HALE,,,,5.84700012207031,4.70583486557007,TRUE,TRUE,5.84700012207031,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,5.84700012207031,31508-00-6,,HALE,,5.84700012207031,4.70583486557007,TRUE,TRUE,5.84700012207031,TRUE,3091
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.58699989318848,,75-54-8,,HALE,,,,2.58699989318848,2.08209252357483,TRUE,TRUE,2.58699989318848,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.58699989318848,75-54-8,75-54-8,HALE,,2.58699989318848,2.08209252357483,TRUE,TRUE,2.58699989318848,TRUE,3114
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,1.73599994182587,,N/A,,HALE,,,,1.73599994182587,1.39718306064606,TRUE,TRUE,1.73599994182587,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,1.73599994182587,PCB153+132,N/A,HALE,,1.73599994182587,1.39718306064606,TRUE,TRUE,1.73599994182587,TRUE,3162
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,3.38100004196167,,,,HALE,,,,3.38100004196167,2.72112679481506,TRUE,TRUE,3.38100004196167,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,3.38100004196167,32598-14-4,,HALE,,3.38100004196167,2.72112679481506,TRUE,TRUE,3.38100004196167,TRUE,3177
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,0.573000013828278,,50-29-3,,HALE,,,,0.573000013828278,0.461167007684708,TRUE,TRUE,0.573000013828278,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,0.573000013828278,50-29-3,50-29-3,HALE,,0.573000013828278,0.461167007684708,TRUE,TRUE,0.573000013828278,TRUE,3241
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,2.23600006103516,,N/A,,HALE,,,,2.23600006103516,1.79959762096405,TRUE,TRUE,2.23600006103516,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,2.23600006103516,PCB138+158,N/A,HALE,,2.23600006103516,1.79959762096405,TRUE,TRUE,2.23600006103516,TRUE,3255
V98S004,,LCC000.19,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.363868141174316,,,1,0.574000000953674,,,,HALE,,,,0.574000000953674,0.461971819400787,TRUE,TRUE,0.574000000953674,,,,LCC000.19,,,S,R,1,V98S004,,,,0.363868141174316,,1,,0.574000000953674,52663-68-0,,HALE,,0.574000000953674,0.461971819400787,TRUE,TRUE,0.574000000953674,TRUE,3312
