FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_DIGESTION_DATE,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V5PS022,2005-06-07T00:00:00Z,2-PTH000.23,,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-07T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2005-06-07T00:00:00Z,2-PTH000.23,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,R,1,V5PS022,2005-08-06T00:00:00Z,2005-12-07T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2005-12-07T00:00:00Z,0.5,0.5
V5PS022,2005-06-07T00:00:00Z,2-PTH000.23,,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-07T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2005-06-07T00:00:00Z,2-PTH000.23,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,R,1,V5PS022,2005-08-06T00:00:00Z,2005-12-07T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2005-12-07T00:00:00Z,0.5,0.5
V5PS022,2005-06-07T00:00:00Z,2-PTH000.23,,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-07T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2005-06-07T00:00:00Z,2-PTH000.23,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,R,1,V5PS022,2005-08-06T00:00:00Z,2005-12-07T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2005-12-07T00:00:00Z,0.3,0.3
V5PS022,2005-06-07T00:00:00Z,2-PTH000.23,,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-07T00:00:00Z,1,196.3615,,7440-66-6,,RICE,,,,196.3615,,,,196.3615,,,2005-06-07T00:00:00Z,2-PTH000.23,2005-06-08T00:00:00Z,2005-06-09T00:00:00Z,R,1,V5PS022,2005-08-06T00:00:00Z,2005-12-07T00:00:00Z,1,196.3615,7440-66-6,7440-66-6,RICE,2005-12-07T00:00:00Z,196.3615,196.3615
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,6.145915,,7429-90-5,,RICE,,,,6.145915,,,,6.145915,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,6.145915,7429-90-5,7429-90-5,RICE,2005-12-22T00:00:00Z,6.145915,6.145915
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,1.943695,,7440-22-4,,RICE,,,,1.943695,,,,1.943695,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,1.943695,7440-22-4,7440-22-4,RICE,2005-12-22T00:00:00Z,1.943695,1.943695
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,8.138382,,7440-38-2,,RICE,,,,8.138382,,,,8.138382,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,8.138382,7440-38-2,7440-38-2,RICE,2005-12-22T00:00:00Z,8.138382,8.138382
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,0.458961,,7440-43-9,,RICE,,,,0.458961,,,,0.458961,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,0.458961,7440-43-9,7440-43-9,RICE,2005-12-22T00:00:00Z,0.458961,0.458961
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,41.75257,,7440-47-3,,RICE,,,,41.75257,,,,41.75257,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,41.75257,7440-47-3,7440-47-3,RICE,2005-12-22T00:00:00Z,41.75257,41.75257
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,89.41316,,7440-50-8,,RICE,,,,89.41316,,,,89.41316,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,89.41316,7440-50-8,7440-50-8,RICE,2005-12-22T00:00:00Z,89.41316,89.41316
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,1.932989,,7439-97-6,,RICE,,,,1.932989,,,,1.932989,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,1.932989,7439-97-6,7439-97-6,RICE,2005-12-22T00:00:00Z,1.932989,1.932989
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,23.49325,,7440-02-0,,RICE,,,,23.49325,,,,23.49325,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,23.49325,7440-02-0,7440-02-0,RICE,2005-12-22T00:00:00Z,23.49325,23.49325
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,53.92545,,7439-92-1,,RICE,,,,53.92545,,,,53.92545,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,53.92545,7439-92-1,7439-92-1,RICE,2005-12-22T00:00:00Z,53.92545,53.92545
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2005-12-22T00:00:00Z,0.5,0.5
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2005-12-22T00:00:00Z,0.5,0.5
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2005-12-22T00:00:00Z,0.3,0.3
V5PS023,2005-06-22T00:00:00Z,2-SBE006.00,,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-22T00:00:00Z,1,292.4266,,7440-66-6,,RICE,,,,292.4266,,,,292.4266,,,2005-06-22T00:00:00Z,2-SBE006.00,2005-06-23T00:00:00Z,2005-06-24T00:00:00Z,R,1,V5PS023,2005-08-21T00:00:00Z,2005-12-22T00:00:00Z,1,292.4266,7440-66-6,7440-66-6,RICE,2005-12-22T00:00:00Z,292.4266,292.4266
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,0.02,,7429-90-5,,RICE,,,,0.02,,,,0.02,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,0.02,7429-90-5,7429-90-5,RICE,2005-12-23T00:00:00Z,0.02,0.02
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,1.981401,,7440-22-4,,RICE,,,,1.981401,,,,1.981401,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,1.981401,7440-22-4,7440-22-4,RICE,2005-12-23T00:00:00Z,1.981401,1.981401
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,8.043332,,7440-38-2,,RICE,,,,8.043332,,,,8.043332,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,8.043332,7440-38-2,7440-38-2,RICE,2005-12-23T00:00:00Z,8.043332,8.043332
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,0.5,,7440-43-9,,RICE,,,,0.5,,,,0.5,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,0.5,7440-43-9,7440-43-9,RICE,2005-12-23T00:00:00Z,0.5,0.5
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,47.79982,,7440-47-3,,RICE,,,,47.79982,,,,47.79982,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,47.79982,7440-47-3,7440-47-3,RICE,2005-12-23T00:00:00Z,47.79982,47.79982
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,88.96558,,7440-50-8,,RICE,,,,88.96558,,,,88.96558,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,88.96558,7440-50-8,7440-50-8,RICE,2005-12-23T00:00:00Z,88.96558,88.96558
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,2.617198,,7439-97-6,,RICE,,,,2.617198,,,,2.617198,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,2.617198,7439-97-6,7439-97-6,RICE,2005-12-23T00:00:00Z,2.617198,2.617198
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,22.91247,,7440-02-0,,RICE,,,,22.91247,,,,22.91247,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,22.91247,7440-02-0,7440-02-0,RICE,2005-12-23T00:00:00Z,22.91247,22.91247
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,51.57703,,7439-92-1,,RICE,,,,51.57703,,,,51.57703,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,51.57703,7439-92-1,7439-92-1,RICE,2005-12-23T00:00:00Z,51.57703,51.57703
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2005-12-23T00:00:00Z,0.5,0.5
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2005-12-23T00:00:00Z,0.5,0.5
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2005-12-23T00:00:00Z,0.3,0.3
V5PS024,2005-06-23T00:00:00Z,2-STJ000.81,,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-23T00:00:00Z,1,317.3233,,7440-66-6,,RICE,,,,317.3233,,,,317.3233,,,2005-06-23T00:00:00Z,2-STJ000.81,2005-06-24T00:00:00Z,2005-06-25T00:00:00Z,R,1,V5PS024,2005-08-22T00:00:00Z,2005-12-23T00:00:00Z,1,317.3233,7440-66-6,7440-66-6,RICE,2005-12-23T00:00:00Z,317.3233,317.3233
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,0.388647,,7429-90-5,,RICE,,,,0.388647,,,,0.388647,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,0.388647,7429-90-5,7429-90-5,RICE,2005-12-21T00:00:00Z,0.388647,0.388647
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,0.740506,,7440-22-4,,RICE,,,,0.740506,,,,0.740506,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,0.740506,7440-22-4,7440-22-4,RICE,2005-12-21T00:00:00Z,0.740506,0.740506
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,27.39319,,7440-38-2,,RICE,,,,27.39319,,,,27.39319,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,27.39319,7440-38-2,7440-38-2,RICE,2005-12-21T00:00:00Z,27.39319,27.39319
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,1.058148,,7440-43-9,,RICE,,,,1.058148,,,,1.058148,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,1.058148,7440-43-9,7440-43-9,RICE,2005-12-21T00:00:00Z,1.058148,1.058148
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,43.84889,,7440-47-3,,RICE,,,,43.84889,,,,43.84889,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,43.84889,7440-47-3,7440-47-3,RICE,2005-12-21T00:00:00Z,43.84889,43.84889
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,63.88449,,7440-50-8,,RICE,,,,63.88449,,,,63.88449,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,63.88449,7440-50-8,7440-50-8,RICE,2005-12-21T00:00:00Z,63.88449,63.88449
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,1.631724,,7439-97-6,,RICE,,,,1.631724,,,,1.631724,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,1.631724,7439-97-6,7439-97-6,RICE,2005-12-21T00:00:00Z,1.631724,1.631724
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,29.8655,,7440-02-0,,RICE,,,,29.8655,,,,29.8655,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,29.8655,7440-02-0,7440-02-0,RICE,2005-12-21T00:00:00Z,29.8655,29.8655
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,53.59968,,7439-92-1,,RICE,,,,53.59968,,,,53.59968,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,53.59968,7439-92-1,7439-92-1,RICE,2005-12-21T00:00:00Z,53.59968,53.59968
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2005-12-21T00:00:00Z,0.5,0.5
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2005-12-21T00:00:00Z,0.5,0.5
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2005-12-21T00:00:00Z,0.3,0.3
V5PS025,2005-06-21T00:00:00Z,2-WBE002.11,,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2005-12-21T00:00:00Z,1,527.0965,,7440-66-6,,RICE,,,,527.0965,,,,527.0965,,,2005-06-21T00:00:00Z,2-WBE002.11,2005-06-22T00:00:00Z,2005-06-23T00:00:00Z,R,1,V5PS025,2005-08-20T00:00:00Z,2005-12-21T00:00:00Z,1,527.0965,7440-66-6,7440-66-6,RICE,2005-12-21T00:00:00Z,527.0965,527.0965
