FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_DRY
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,177.319000244141,,207-08-9,,HALE,,,,177.319000244141,224.511276245117,,,177.319000244141,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,177.319000244141,207-08-9,207-08-9,HALE,1998-02-03T00:00:00Z,177.319000244141,224.511276245117,177.319000244141
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,284.889007568359,,192-97-2,,HALE,,,,284.889007568359,360.710296630859,,,284.889007568359,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,284.889007568359,192-97-2,192-97-2,HALE,1998-02-03T00:00:00Z,284.889007568359,360.710296630859,284.889007568359
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,338.240997314453,,50-32-8,,HALE,,,,338.240997314453,428.261596679688,,,338.240997314453,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,338.240997314453,50-32-8,50-32-8,HALE,1998-02-03T00:00:00Z,338.240997314453,428.261596679688,338.240997314453
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,97.431999206543,,198-55-0,,HALE,,,,97.431999206543,123.36287689209,,,97.431999206543,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,97.431999206543,198-55-0,198-55-0,HALE,1998-02-03T00:00:00Z,97.431999206543,123.36287689209,97.431999206543
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,253.501007080078,,193-39-5,,HALE,,,,253.501007080078,320.968597412109,,,253.501007080078,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,253.501007080078,193-39-5,193-39-5,HALE,1998-02-03T00:00:00Z,253.501007080078,320.968597412109,253.501007080078
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,60.1129989624024,,53-70-3,,HALE,,,,60.1129989624024,76.1116714477539,,,60.1129989624024,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,60.1129989624024,53-70-3,53-70-3,HALE,1998-02-03T00:00:00Z,60.1129989624024,76.1116714477539,60.1129989624024
V97S011,1997-08-06T00:00:00Z,4AROA198.04,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.302348728179932,,1998-02-03T00:00:00Z,1,221.442993164063,,191-24-2,,HALE,,,,221.442993164063,280.378570556641,,,221.442993164063,,,1997-08-06T00:00:00Z,4AROA198.04,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S011,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.302348728179932,1998-02-03T00:00:00Z,1,221.442993164063,191-24-2,191-24-2,HALE,1998-02-03T00:00:00Z,221.442993164063,280.378570556641,221.442993164063
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,3.60999989509583,,91-20-3,,HALE,,,,3.60999989509583,19.4086017608643,,,3.60999989509583,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,3.60999989509583,91-20-3,91-20-3,HALE,1998-02-02T00:00:00Z,3.60999989509583,19.4086017608643,3.60999989509583
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,10.9440002441406,,132-65-0,,HALE,,,,10.9440002441406,58.8387107849121,,,10.9440002441406,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,10.9440002441406,132-65-0,132-65-0,HALE,1998-02-02T00:00:00Z,10.9440002441406,58.8387107849121,10.9440002441406
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,2.77699995040894,,85-01-8,,HALE,,,,2.77699995040894,14.9301071166992,,,2.77699995040894,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,2.77699995040894,85-01-8,85-01-8,HALE,1998-02-02T00:00:00Z,2.77699995040894,14.9301071166992,2.77699995040894
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,14.9280004501343,,206-44-0,,HALE,,,,14.9280004501343,80.2580642700195,,,14.9280004501343,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,14.9280004501343,206-44-0,206-44-0,HALE,1998-02-02T00:00:00Z,14.9280004501343,80.2580642700195,14.9280004501343
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,15.7740001678467,,129-00-0,,HALE,,,,15.7740001678467,84.8064498901367,,,15.7740001678467,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,15.7740001678467,129-00-0,129-00-0,HALE,1998-02-02T00:00:00Z,15.7740001678467,84.8064498901367,15.7740001678467
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,21.1159992218018,,56-55-3,,HALE,,,,21.1159992218018,113.526878356934,,,21.1159992218018,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,21.1159992218018,56-55-3,56-55-3,HALE,1998-02-02T00:00:00Z,21.1159992218018,113.526878356934,21.1159992218018
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,28.6270008087158,,218-01-9,,HALE,,,,28.6270008087158,153.908599853516,,,28.6270008087158,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,28.6270008087158,218-01-9,218-01-9,HALE,1998-02-02T00:00:00Z,28.6270008087158,153.908599853516,28.6270008087158
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,23.1389999389648,,205-99-2,,HALE,,,,23.1389999389648,124.403228759766,,,23.1389999389648,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,23.1389999389648,205-99-2,205-99-2,HALE,1998-02-02T00:00:00Z,23.1389999389648,124.403228759766,23.1389999389648
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,10.8610000610352,,207-08-9,,HALE,,,,10.8610000610352,58.3924713134766,,,10.8610000610352,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,10.8610000610352,207-08-9,207-08-9,HALE,1998-02-02T00:00:00Z,10.8610000610352,58.3924713134766,10.8610000610352
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,16.0400009155273,,192-97-2,,HALE,,,,16.0400009155273,86.2365570068359,,,16.0400009155273,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,16.0400009155273,192-97-2,192-97-2,HALE,1998-02-02T00:00:00Z,16.0400009155273,86.2365570068359,16.0400009155273
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,18.8570003509522,,50-32-8,,HALE,,,,18.8570003509522,101.381721496582,,,18.8570003509522,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,18.8570003509522,50-32-8,50-32-8,HALE,1998-02-02T00:00:00Z,18.8570003509522,101.381721496582,18.8570003509522
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,4.44600009918213,,198-55-0,,HALE,,,,4.44600009918213,23.9032249450684,,,4.44600009918213,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,4.44600009918213,198-55-0,198-55-0,HALE,1998-02-02T00:00:00Z,4.44600009918213,23.9032249450684,4.44600009918213
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,34.6360015869141,,193-39-5,,HALE,,,,34.6360015869141,186.215057373047,,,34.6360015869141,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,34.6360015869141,193-39-5,193-39-5,HALE,1998-02-02T00:00:00Z,34.6360015869141,186.215057373047,34.6360015869141
V97S012,1997-08-05T00:00:00Z,2-JMS295.68,,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.227232532501221,,1998-02-02T00:00:00Z,1,20.7840003967285,,191-24-2,,HALE,,,,20.7840003967285,111.74193572998,,,20.7840003967285,,,1997-08-05T00:00:00Z,2-JMS295.68,1997-08-06T00:00:00Z,1997-08-07T00:00:00Z,S,R,1,V97S012,1997-08-07T00:00:00Z,1997-08-12T00:00:00Z,1997-10-04T00:00:00Z,0.227232532501221,1998-02-02T00:00:00Z,1,20.7840003967285,191-24-2,191-24-2,HALE,1998-02-02T00:00:00Z,20.7840003967285,111.74193572998,20.7840003967285
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,7.30499982833862,,91-20-3,,HALE,,,,7.30499982833862,8.11306095123291,,,7.30499982833862,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,7.30499982833862,91-20-3,91-20-3,HALE,1998-02-03T00:00:00Z,7.30499982833862,8.11306095123291,7.30499982833862
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,9.57400035858154,,132-65-0,,HALE,,,,9.57400035858154,10.6330518722534,,,9.57400035858154,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,9.57400035858154,132-65-0,132-65-0,HALE,1998-02-03T00:00:00Z,9.57400035858154,10.6330518722534,9.57400035858154
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,4.74499988555908,,206-44-0,,HALE,,,,4.74499988555908,5.26987981796265,,,4.74499988555908,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,4.74499988555908,206-44-0,206-44-0,HALE,1998-02-03T00:00:00Z,4.74499988555908,5.26987981796265,4.74499988555908
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,3.23399996757507,,129-00-0,,HALE,,,,3.23399996757507,3.59173703193665,,,3.23399996757507,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,3.23399996757507,129-00-0,129-00-0,HALE,1998-02-03T00:00:00Z,3.23399996757507,3.59173703193665,3.23399996757507
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,3.15700006484985,,56-55-3,,HALE,,,,3.15700006484985,3.50621938705444,,,3.15700006484985,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,3.15700006484985,56-55-3,56-55-3,HALE,1998-02-03T00:00:00Z,3.15700006484985,3.50621938705444,3.15700006484985
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,3.05800008773804,,218-01-9,,HALE,,,,3.05800008773804,3.39626836776733,,,3.05800008773804,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,3.05800008773804,218-01-9,218-01-9,HALE,1998-02-03T00:00:00Z,3.05800008773804,3.39626836776733,3.05800008773804
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,4.29500007629395,,205-99-2,,HALE,,,,4.29500007629395,4.77010202407837,,,4.29500007629395,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,4.29500007629395,205-99-2,205-99-2,HALE,1998-02-03T00:00:00Z,4.29500007629395,4.77010202407837,4.29500007629395
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,5.33500003814697,,192-97-2,,HALE,,,,5.33500003814697,5.92514419555664,,,5.33500003814697,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,5.33500003814697,192-97-2,192-97-2,HALE,1998-02-03T00:00:00Z,5.33500003814697,5.92514419555664,5.33500003814697
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,3.99600005149841,,50-32-8,,HALE,,,,3.99600005149841,4.43802738189697,,,3.99600005149841,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,3.99600005149841,50-32-8,50-32-8,HALE,1998-02-03T00:00:00Z,3.99600005149841,4.43802738189697,3.99600005149841
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,4.84999990463257,,193-39-5,,HALE,,,,4.84999990463257,5.3864951133728,,,4.84999990463257,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,4.84999990463257,193-39-5,193-39-5,HALE,1998-02-03T00:00:00Z,4.84999990463257,5.3864951133728,4.84999990463257
V97S013,1997-08-06T00:00:00Z,4APGG032.21,,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,,,,,,,,,,,,S,,R,1,,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,,,,,,,,,,,,,,,,,0.252642860412598,,1998-02-03T00:00:00Z,1,3.32699990272522,,191-24-2,,HALE,,,,3.32699990272522,3.69502449035645,,,3.32699990272522,,,1997-08-06T00:00:00Z,4APGG032.21,1997-08-07T00:00:00Z,1997-08-08T00:00:00Z,S,R,1,V97S013,1997-08-08T00:00:00Z,1997-08-13T00:00:00Z,1997-10-05T00:00:00Z,0.252642860412598,1998-02-03T00:00:00Z,1,3.32699990272522,191-24-2,191-24-2,HALE,1998-02-03T00:00:00Z,3.32699990272522,3.69502449035645,3.32699990272522
