FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,Remove...1,Remove...2,Remove...3,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_Processing_CODE,FSS_ASE_WEIGHT,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,V1TS096,As,0.5,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2002-01-01T00:00:00Z,,0.5,0.5
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.09,,7440-43-9,,RICE,,,,0.09,,,,0.09,,,V1TS096,Cd,0.09,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.09,7440-43-9,7440-43-9,RICE,2002-01-01T00:00:00Z,,0.09,0.09
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,12,,7440-47-3,,RICE,,,,12,,,,12,,,V1TS096,Cr,12,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,12,7440-47-3,7440-47-3,RICE,2002-01-01T00:00:00Z,,12,12
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,59,,7440-50-8,,RICE,,,,59,,,,59,,,V1TS096,Cu,59,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,59,7440-50-8,7440-50-8,RICE,2002-01-01T00:00:00Z,,59,59
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.3,,7439-97-6,,RICE,,,,0.3,,,,0.3,,,V1TS096,Hg,0.3,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.3,7439-97-6,7439-97-6,RICE,2002-01-01T00:00:00Z,,0.3,0.3
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,15,,7440-02-0,,RICE,,,,15,,,,15,,,V1TS096,Ni,15,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,15,7440-02-0,7440-02-0,RICE,2002-01-01T00:00:00Z,,15,15
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,12,,7439-92-1,,RICE,,,,12,,,,12,,,V1TS096,Pb,12,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,12,7439-92-1,7439-92-1,RICE,2002-01-01T00:00:00Z,,12,12
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,V1TS096,Sb,0.5,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-01-01T00:00:00Z,,0.5,0.5
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,V1TS096,Se,0.5,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2002-01-01T00:00:00Z,,0.5,0.5
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,V1TS096,Tl,0.3,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-01-01T00:00:00Z,,0.3,0.3
V1TS096,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-07-04T00:00:00Z,,,,,,,20,,,,,,,,,,,59.3900105213815,,2002-01-01T00:00:00Z,1,65,,7440-66-6,,RICE,,,,65,,,,65,,,V1TS096,Zn,65,2001-07-02T00:00:00Z,1BCST012.32,96,2001-07-03T00:00:00Z,2001-07-04T00:00:00Z,SED,001,S,R,1,V1TS096,2001-07-04T00:00:00Z,2002-05-24T00:00:00Z,20,2001-08-31T00:00:00Z,59.3900105213815,,2002-01-01T00:00:00Z,1,65,7440-66-6,7440-66-6,RICE,2002-01-01T00:00:00Z,,65,65
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.46,,7429-90-5,,RICE,,,,0.46,,,,0.46,,,V1TS097,Al,0.46,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.46,7429-90-5,7429-90-5,RICE,2002-02-27T00:00:00Z,,0.46,0.46
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.69,,7440-22-4,,RICE,,,,0.69,,,,0.69,,,V1TS097,Ag,0.69,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.69,7440-22-4,7440-22-4,RICE,2002-02-27T00:00:00Z,,0.69,0.69
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,V1TS097,As,0.5,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2002-02-27T00:00:00Z,,0.5,0.5
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.03,,7440-43-9,,RICE,,,,0.03,,,,0.03,,,V1TS097,Cd,0.03,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.03,7440-43-9,7440-43-9,RICE,2002-02-27T00:00:00Z,,0.03,0.03
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,13,,7440-47-3,,RICE,,,,13,,,,13,,,V1TS097,Cr,13,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,13,7440-47-3,7440-47-3,RICE,2002-02-27T00:00:00Z,,13,13
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,37,,7440-50-8,,RICE,,,,37,,,,37,,,V1TS097,Cu,37,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,37,7440-50-8,7440-50-8,RICE,2002-02-27T00:00:00Z,,37,37
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.26,,7439-97-6,,RICE,,,,0.26,,,,0.26,,,V1TS097,Hg,0.26,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.26,7439-97-6,7439-97-6,RICE,2002-02-27T00:00:00Z,,0.26,0.26
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,5.8,,7440-02-0,,RICE,,,,5.8,,,,5.8,,,V1TS097,Ni,5.8,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,5.8,7440-02-0,7440-02-0,RICE,2002-02-27T00:00:00Z,,5.8,5.8
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,8.3,,7439-92-1,,RICE,,,,8.3,,,,8.3,,,V1TS097,Pb,8.3,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,8.3,7439-92-1,7439-92-1,RICE,2002-02-27T00:00:00Z,,8.3,8.3
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,V1TS097,Sb,0.5,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-02-27T00:00:00Z,,0.5,0.5
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,V1TS097,Se,0.5,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2002-02-27T00:00:00Z,,0.5,0.5
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,V1TS097,Tl,0.3,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-02-27T00:00:00Z,,0.3,0.3
V1TS097,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-30T00:00:00Z,,,,,,,20,,,,,,,,,,,60.5030769916741,,2002-02-27T00:00:00Z,1,92,,7440-66-6,,RICE,,,,92,,,,92,,,V1TS097,Zn,92,2001-08-28T00:00:00Z,1BHKS004.43,97,2001-08-29T00:00:00Z,2001-08-30T00:00:00Z,SED,001,S,R,1,V1TS097,2001-08-30T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-27T00:00:00Z,60.5030769916741,,2002-02-27T00:00:00Z,1,92,7440-66-6,7440-66-6,RICE,2002-02-27T00:00:00Z,,92,92
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,0.47,,7429-90-5,,RICE,,,,0.47,,,,0.47,,,V1TS098,Al,0.47,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,0.47,7429-90-5,7429-90-5,RICE,2002-02-26T00:00:00Z,,0.47,0.47
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,V1TS098,Ag,0.02,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2002-02-26T00:00:00Z,,0.02,0.02
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,4.6,,7440-38-2,,RICE,,,,4.6,,,,4.6,,,V1TS098,As,4.6,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,4.6,7440-38-2,7440-38-2,RICE,2002-02-26T00:00:00Z,,4.6,4.6
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,0.091,,7440-43-9,,RICE,,,,0.091,,,,0.091,,,V1TS098,Cd,0.091,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,0.091,7440-43-9,7440-43-9,RICE,2002-02-26T00:00:00Z,,0.091,0.091
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,13,,7440-47-3,,RICE,,,,13,,,,13,,,V1TS098,Cr,13,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,13,7440-47-3,7440-47-3,RICE,2002-02-26T00:00:00Z,,13,13
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,32,,7440-50-8,,RICE,,,,32,,,,32,,,V1TS098,Cu,32,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,32,7440-50-8,7440-50-8,RICE,2002-02-26T00:00:00Z,,32,32
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,0.22,,7439-97-6,,RICE,,,,0.22,,,,0.22,,,V1TS098,Hg,0.22,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,0.22,7439-97-6,7439-97-6,RICE,2002-02-26T00:00:00Z,,0.22,0.22
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,21,,7440-02-0,,RICE,,,,21,,,,21,,,V1TS098,Ni,21,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,21,7440-02-0,7440-02-0,RICE,2002-02-26T00:00:00Z,,21,21
V1TS098,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,,,,,SED,001,,,,,,S,,R,1,,2001-08-29T00:00:00Z,,,,,,,20,,,,,,,,,,,30.8921720717187,,2002-02-26T00:00:00Z,1,9.1,,7439-92-1,,RICE,,,,9.1,,,,9.1,,,V1TS098,Pb,9.1,2001-08-27T00:00:00Z,1BHOC008.96,98,2001-08-28T00:00:00Z,2001-08-29T00:00:00Z,SED,001,S,R,1,V1TS098,2001-08-29T00:00:00Z,2002-05-24T00:00:00Z,20,2001-10-26T00:00:00Z,30.8921720717187,,2002-02-26T00:00:00Z,1,9.1,7439-92-1,7439-92-1,RICE,2002-02-26T00:00:00Z,,9.1,9.1
