FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,5.8,,7439-92-1,,RICE,,,,5.8,,,,5.8,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,5.8,7439-92-1,7439-92-1,RICE,2000-03-09T00:00:00Z,5.8,5.8
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,4.8,,7440-50-8,,RICE,,,,4.8,,,,4.8,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,4.8,7440-50-8,7440-50-8,RICE,2000-03-09T00:00:00Z,4.8,4.8
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,3.3,,7440-02-0,,RICE,,,,3.3,,,,3.3,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,3.3,7440-02-0,7440-02-0,RICE,2000-03-09T00:00:00Z,3.3,3.3
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.94,,7429-90-5,,RICE,,,,0.94,,,,0.94,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.94,7429-90-5,7429-90-5,RICE,2000-03-09T00:00:00Z,0.94,0.94
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.053,,7439-97-6,,RICE,,,,0.053,,,,0.053,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.053,7439-97-6,7439-97-6,RICE,2000-03-09T00:00:00Z,0.053,0.053
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-03-09T00:00:00Z,0.5,0.5
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-03-09T00:00:00Z,0.3,0.3
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.01,,7440-43-9,,RICE,,,,0.01,,,,0.01,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.01,7440-43-9,7440-43-9,RICE,2000-03-09T00:00:00Z,0.01,0.01
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-03-09T00:00:00Z,0.5,0.5
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-03-09T00:00:00Z,0.02,0.02
V99S024,1999-09-10T00:00:00Z,4AROA028.44,,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,,,,,,,,,,,,,,,,,0.232974910736084,,2000-03-09T00:00:00Z,1,11,,7440-66-6,,RICE,,,,11,,,,11,,,1999-09-10T00:00:00Z,4AROA028.44,1999-09-11T00:00:00Z,1999-09-12T00:00:00Z,S,R,1,V99S024,1999-09-12T00:00:00Z,1999-09-17T00:00:00Z,1999-11-09T00:00:00Z,0.232974910736084,2000-03-09T00:00:00Z,1,11,7440-66-6,7440-66-6,RICE,2000-03-09T00:00:00Z,11,11
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,9.3,,7440-02-0,,RICE,,,,9.3,,,,9.3,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,9.3,7440-02-0,7440-02-0,RICE,2000-02-02T00:00:00Z,9.3,9.3
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.077,,7439-97-6,,RICE,,,,0.077,,,,0.077,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.077,7439-97-6,7439-97-6,RICE,2000-02-02T00:00:00Z,0.077,0.077
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.5,,7440-50-8,,RICE,,,,0.5,,,,0.5,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.5,7440-50-8,7440-50-8,RICE,2000-02-02T00:00:00Z,0.5,0.5
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-02-02T00:00:00Z,0.3,0.3
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2000-02-02T00:00:00Z,0.02,0.02
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2000-02-02T00:00:00Z,0.5,0.5
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-02-02T00:00:00Z,0.5,0.5
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,28,,7440-47-3,,RICE,,,,28,,,,28,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,28,7440-47-3,7440-47-3,RICE,2000-02-02T00:00:00Z,28,28
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,9.7,,7439-92-1,,RICE,,,,9.7,,,,9.7,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,9.7,7439-92-1,7439-92-1,RICE,2000-02-02T00:00:00Z,9.7,9.7
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,1.8,,7429-90-5,,RICE,,,,1.8,,,,1.8,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,1.8,7429-90-5,7429-90-5,RICE,2000-02-02T00:00:00Z,1.8,1.8
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.057,,7440-43-9,,RICE,,,,0.057,,,,0.057,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.057,7440-43-9,7440-43-9,RICE,2000-02-02T00:00:00Z,0.057,0.057
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2000-02-02T00:00:00Z,0.5,0.5
V99S025,1999-08-05T00:00:00Z,4AROA067.91,,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,,,,,,,,,,,,,,,,,0.346698989868164,,2000-02-02T00:00:00Z,1,78,,7440-66-6,,RICE,,,,78,,,,78,,,1999-08-05T00:00:00Z,4AROA067.91,1999-08-06T00:00:00Z,1999-08-07T00:00:00Z,S,R,1,V99S025,1999-08-07T00:00:00Z,1999-08-12T00:00:00Z,1999-10-04T00:00:00Z,0.346698989868164,2000-02-02T00:00:00Z,1,78,7440-66-6,7440-66-6,RICE,2000-02-02T00:00:00Z,78,78
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.049,,7440-22-4,,RICE,,,,0.049,,,,0.049,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.049,7440-22-4,7440-22-4,RICE,2000-03-23T00:00:00Z,0.049,0.049
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,115,,7440-66-6,,RICE,,,,115,,,,115,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,115,7440-66-6,7440-66-6,RICE,2000-03-23T00:00:00Z,115,115
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,32,,7440-47-3,,RICE,,,,32,,,,32,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,32,7440-47-3,7440-47-3,RICE,2000-03-23T00:00:00Z,32,32
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,6,,7440-02-0,,RICE,,,,6,,,,6,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,6,7440-02-0,7440-02-0,RICE,2000-03-23T00:00:00Z,6,6
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.1,,7439-97-6,,RICE,,,,0.1,,,,0.1,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.1,7439-97-6,7439-97-6,RICE,2000-03-23T00:00:00Z,0.1,0.1
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.5,,7440-38-2,,RICE,,,,0.5,,,,0.5,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.5,7440-38-2,7440-38-2,RICE,2000-03-23T00:00:00Z,0.5,0.5
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2000-03-23T00:00:00Z,0.3,0.3
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,1.8,,7429-90-5,,RICE,,,,1.8,,,,1.8,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,1.8,7429-90-5,7429-90-5,RICE,2000-03-23T00:00:00Z,1.8,1.8
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.14,,7440-43-9,,RICE,,,,0.14,,,,0.14,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.14,7440-43-9,7440-43-9,RICE,2000-03-23T00:00:00Z,0.14,0.14
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2000-03-23T00:00:00Z,0.5,0.5
V99S026,1999-09-24T00:00:00Z,4AROA140.66,,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,,,,,,,,,,,,S,,R,1,,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,,,,,,,,,,,,,,,,,0.431045036315918,,2000-03-23T00:00:00Z,1,3.4,,7439-92-1,,RICE,,,,3.4,,,,3.4,,,1999-09-24T00:00:00Z,4AROA140.66,1999-09-25T00:00:00Z,1999-09-26T00:00:00Z,S,R,1,V99S026,1999-09-26T00:00:00Z,1999-10-01T00:00:00Z,1999-11-23T00:00:00Z,0.431045036315918,2000-03-23T00:00:00Z,1,3.4,7439-92-1,7439-92-1,RICE,2000-03-23T00:00:00Z,3.4,3.4
