FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.596,,,,HALE,,,Surr. #030700b,,0.771983317746261,,0.161884903907776,0.596,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.596,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.771983317746261,,0.161884903907776,0.596
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,1.596,,,,HALE,,,Surr. #030700b,,2.06725734081046,,0.433503866195679,1.596,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,1.596,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,2.06725734081046,,0.433503866195679,1.596
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,3.513,,,,HALE,,,Surr. #030700b,,4.55029764302452,,0.954197406768799,3.513,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,3.513,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,4.55029764302452,,0.954197406768799,3.513
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.76,,,,HALE,,,Surr. #030700b,,0.984408257528789,,0.206430405378342,0.76,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.76,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.984408257528789,,0.206430405378342,0.76
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.673,,,,HALE,,,Surr. #030700b,,0.871719417522205,,0.182799562811852,0.673,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.673,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.871719417522205,,0.182799562811852,0.673
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.625,,,,HALE,,,Surr. #030700b,,0.809546264415123,,0.169761851429939,0.625,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.625,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.809546264415123,,0.169761851429939,0.625
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.236,,,,HALE,,,Surr. #030700b,,0.30568466944315,,0.0641020759940147,0.236,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.236,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.30568466944315,,0.0641020759940147,0.236
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.415,,,,HALE,,,Surr. #030700b,,0.537538719571642,,0.112721867859364,0.415,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.415,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.537538719571642,,0.112721867859364,0.415
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.231,,,,HALE,,,Surr. #030700b,,0.299208299327829,,0.0627439767122269,0.231,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.231,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.299208299327829,,0.0627439767122269,0.231
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.201,,,,HALE,,,Surr. #030700b,,0.260350078635904,,0.054595410823822,0.201,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.201,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.260350078635904,,0.054595410823822,0.201
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.311,,,,HALE,,,Surr. #030700b,,0.402830221172965,,0.0844734981656075,0.311,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0.311,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0.402830221172965,,0.0844734981656075,0.311
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F051,1999-08-18T00:00:00Z,4AGSE013.78,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,NHO,94,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,,,,,,,,,,,,,,,,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,,,,HALE,,,Surr. #030700b,,0,,0,0,,,1999-08-18T00:00:00Z,4AGSE013.78,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,NHO,94,T,R,1,V99F051,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,4,1999-10-17T00:00:00Z,0.790322570800781,0.0338611102104187,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,Surr. #030700b,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0.404,,,,HALE,,,,,0.381761581347931,,0.0925008282065392,0.404,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0.404,HALE,2000-02-15T00:00:00Z,,,0.381761581347931,,0.0925008282065392,0.404
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0.339,,,,HALE,,,,,0.320339544744922,,0.077618271112442,0.339,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0.339,HALE,2000-02-15T00:00:00Z,,,0.320339544744922,,0.077618271112442,0.339
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,,,,HALE,,,,,0,,0,0,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,0,HALE,2000-02-15T00:00:00Z,,,0,,0,0
V99F052,1999-08-18T00:00:00Z,4ASRE026.27,,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,,,,,BT,11,,,,,,T,,R,1,,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,,,,,,,,,,,,,,,,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,2.206,,,,HALE,,,,,2.08456942686519,,0.505091190338135,2.206,,,1999-08-18T00:00:00Z,4ASRE026.27,1999-08-19T00:00:00Z,1999-08-20T00:00:00Z,BT,11,T,R,1,V99F052,1999-08-20T00:00:00Z,1999-08-25T00:00:00Z,9,1999-10-17T00:00:00Z,0.757653045654297,0.0974670028686523,2000-02-15T00:00:00Z,1,2.206,HALE,2000-02-15T00:00:00Z,,,2.08456942686519,,0.505091190338135,2.206
